Source,Target,Type,Weight
RoseNg,CassendraLim,Undirected,1
RuthTan,SarahTng,Undirected,1
JuliusFoo,EeKokBeng,Undirected,1
MohamedFitaHelmi,FreddieLow,Undirected,3
AlvinTan,WongSzeLoon,Undirected,1
AliciaFeng,YeoShuYin,Undirected,4
V.Ravindran,FrancinePoh,Undirected,1
AarneNeeme,ClarisseNg,Undirected,6
DawnWesterhout,AntheaLim,Undirected,1
RichardTan,AudreyWong,Undirected,2
DaisyIrani-Subaiah,LimPiaKeen,Undirected,1
GeraldineWee,SandyBey,Undirected,1
KoSiewHuey,MonaChoo,Undirected,1
GetchenLiu,LokeLooPin,Undirected,1
LeeShyhJih,SharifahShamsAljunied,Undirected,1
DennisTan,ChonnieHuang,Undirected,4
TyngShiuh,IrisTan,Undirected,13
HaydenNg,FreddieLow,Undirected,1
DavidEliathamby,KohYangHuang,Undirected,1
AlfianSa'at,GohSuLin,Undirected,1
LauSiewMei,MarjorieHanam,Undirected,1
LowKahWei,CelineChow,Undirected,6
YeoTingKeat,JazzSia,Undirected,1
ChristopherTownsend,Maryann,Undirected,3
ThomasThien,RoshniAbay,Undirected,1
GenevieveYip,AlvinTan,Undirected,1
Kesavadass/oRajagopal,JothiSaunthararajah,Undirected,1
ClaireJaffray,GohSuLin,Undirected,1
JenniferLim,SarahTng,Undirected,1
NgiamSu-Lin,SuvenChan,Undirected,2
TanTanMei,DianeChang,Undirected,1
LowKeeHong,SakinahDollah,Undirected,1
DickSu,AdeleTan,Undirected,1
EveTan,ChewTzeChuan,Undirected,1
CharmaineTan,MonaChoo,Undirected,1
AloysiusTan,DeliciaTan,Undirected,4
VivienPeter,EdmundTeo,Undirected,1
JasonTong,RydwanAnwar,Undirected,2
AprilChua,SabrinaLee,Undirected,4
SharonLin,PaulTan,Undirected,1
FongChoonSam,AlvinTan,Undirected,4
LeeSiaAng,GeneWong,Undirected,1
StevenLim,RubyMohd,Undirected,1
PhilipJones,MelvinderSingh,Undirected,1
SebastianZeng,ChanManLoon,Undirected,2
DaisyIrani-Subaiah,C.N.Thyagaraju,Undirected,1
JustinLeonardSabai,SanjayWadhwani,Undirected,1
LeeSiaAng,CondecInteriorConstruction,Undirected,1
DennisPotter,FrancinePoh,Undirected,1
GillianStephens,LeeHwaiBin,Undirected,3
JeanNg,DanielleTham,Undirected,1
JeffSim,LowPiPeng,Undirected,1
AlvinTan,TheresaFoo,Undirected,1
