Source,Target,Type,Weight
GoethengIkuAhkin,SriQadariatin,Undirected,1
Jamal,EarlyFebriana,Undirected,1
ErythrinaBaskoro,Imron,Undirected,1
YudiTajudin,Imang,Undirected,1
GunawanMaryanto,JamalElTripot,Undirected,2
SapardiJokoDamono,LandungSimatupang,Undirected,1
AgungBungsu,FirmanSitoempul,Undirected,1
YudiTajudin,Kristiawan,Undirected,1
AgungBungsu,RukmanRosadiSSn.,Undirected,1
ErythrinaBaskoro,KartikaSanti,Undirected,1
Dhani,DirmawanHatta,Undirected,1
ErythrinaBaskoro,TriYogaYudaAsmara,Undirected,1
JoaquinAlvaresQuintera,NurlitaTutiPuspandria,Undirected,1
JamesSaunders,EarlyFebriana,Undirected,1
MitaNoormasari,Kristiawan,Undirected,1
DavidCampton,GunawanMaryanto,Undirected,2
EarlyFebriana,HeddyPrasetyo,Undirected,1
JohnBowen,Shinta,Undirected,1
AgungBungsu,DewiMauludiahSari,Undirected,1
NurulHadi,Sugiarto,Undirected,2
SapardiJokoDamono,Shinta,Undirected,1
SamuelIndratma,SriQadariatin,Undirected,2
Serafin,JoaquinAlvaresQuintero,Undirected,1
SamuelIndratma,ErythrinaBaskoro,Undirected,2
Serafin,JoaquinAlvaresQuintera,Undirected,1
BernadetaVerryHandayani,IwanRS,Undirected,1
BernadetaVerryHandayani,DirmawanHatta,Undirected,1
KusworoBayuAji,AgungCiptadi,Undirected,1
BernadetaVerryHandayani,Lakonde,Undirected,1
AYunanMaharshi,PuntoWibisono,Undirected,1
Juliandi,MsFauzi,Undirected,1
Serafin,SapardiJokoDamono,Undirected,1
Suhardani,LoubnaDzakiahHarabap,Undirected,1
LoubnaDzakiahHarabap,IwanRS,Undirected,1
Lakonde,RukmanRosadiSSn.,Undirected,1
WindiKurniawan,FozanSanta,Undirected,1
ErythrinaBaskoro,NaomiSrikandi,Undirected,1
SamuelIndratma,AdiMarsono,Undirected,2
AgungBungsu,FozanSanta,Undirected,1
GunawanMaryanto,FirmanSitoempul,Undirected,1
WhaniDarmawan,ErythrinaBaskoro,Undirected,1
Baba,Sugeng,Undirected,1
SandiEkayuda,Sudi,Undirected,1
Dhani,AndreNurLatif,Undirected,1
FirmanSitoempul,LoubnaDzakiahHarabap,Undirected,1
Sudi,Roselinawati,Undirected,2
GunawanMaryanto,AbrahamSukarnoPoespo,Undirected,1
Serafin,LandungSimatupang,Undirected,1
RetnoRatihDamayanti,HeruPielS.,Undirected,1
BernadetaVerryHandayani,WindiKurniawan,Undirected,1
Serafin,KusworoBayuAji,Undirected,1
HeddyPrasetyo,RatnaMufida,Undirected,1
RetnoRatihDamayanti,AriPunk,Undirected,1
BernadetaVerryHandayani,MitaNoormasari,Undirected,1
EarlyFebriana,UungA'ong,Undirected,1
DirmawanHatta,NurulHadi,Undirected,1
GunawanMaryanto,MsFauzi,Undirected,1
WiwinBudiyanti,Bambang,Undirected,1
Serafin,Sudi,Undirected,1
KusworoBayuAji,ApriliaYohana,Undirected,1
JamalElTriepot,RatnaMufida,Undirected,1
YudiTajudin,WiwinBudiyanti,Undirected,1
JohnBowen,SriQadariatin,Undirected,2
BernadetaVerryHandayani,FozanSanta,Undirected,1
JoaquinAlvaresQuintera,JohnBowen,Undirected,1
GoethengIkuAhkin,KartikaSanti,Undirected,1
JoaquinAlvaresQuintera,LandungSimatupang,Undirected,1
DavidCampton,Roselinawati,Undirected,1
DirmawanHatta,PuntoWibisono,Undirected,1
SandiEkayuda,AlexanderAdhiKurniawan,Undirected,1
TriSugiharto,TriYogaYudaAsmara,Undirected,1
RiniTitiYuliati,Bambang,Undirected,1
IwanRS,DewiMauludiahSari,Undirected,1
BaskoroBudhiDaramawan,NurulHadi,Undirected,1
AgungBungsu,Black,Undirected,1
NurulHadi,LandungSimatupang,Undirected,1
Serafin,NurulHadi,Undirected,1
BernadetaVerryHandayani,Bungsu,Undirected,1
TeguhEswe,JamaluddinLatif,Undirected,1
DyahArumRetnowati,MsFauzi,Undirected,1
Bungsu,GunawanMaryanto,Undirected,1
GunawanMaryanto,AdiMarsono,Undirected,2
Eko,Ninok,Undirected,1
Juliandi,DewiMauludiahSari,Undirected,1
FirmanSitoempul,AriPunk,Undirected,1
WiwinBudiyanti,Dhani,Undirected,1
YudiTajudin,HeddyPrasetyo,Undirected,1
AndreNurLatif,AbrahamSukarnoPoespo,Undirected,1
FayM.Faizin,NaomiSrikandi,Undirected,1
AgungBungsu,KartikaSanti,Undirected,1
Ikrar,RiskySummerbee,Undirected,1
Rosselinawati,DavidCampton,Undirected,1
FayM.Faizin,TriSugiharto,Undirected,1
Rosselinawati,JoaquinAlvaresQuintero,Undirected,1
KusworoBayuAji,Dhani,Undirected,2
OdeTyas,BaskoroBudhiDaramawan,Undirected,1
AriPunk,FayM.Faizin,Undirected,1
Dhani,NurlitaTutiPuspandriaSyalala,Undirected,1
DyahArumRetnowati,TriSugiharto,Undirected,1
VidaLM,NaomiSrikandi,Undirected,1
BernadetaVerryHandayani,EarlyFebriana,Undirected,1
LandungSimatupang,YudiTajudin,Undirected,2
Suryandi,FayM.Faizin,Undirected,1
ArieDyanto,MsFauzi,Undirected,1
BernadetaVerryHandayani,FirmanSitoempul,Undirected,1
PopokTriWahyudi,FayM.Faizin,Undirected,1
GunawanMaryanto,FozanSanta,Undirected,1
OdeTyas,AlexanderAdhiKurniawan,Undirected,1
Imang,Bambang,Undirected,1
Imron,Bambang,Undirected,1
Nanang,PurnawanAndra,Undirected,1
GunturSuatmaji,ErythrinaBaskoro,Undirected,1
Juliandi,LoubnaDzakiahHarabap,Undirected,1
Suryandi,AdiMarsono,Undirected,1
AlexanderAdhiKurniawan,ApriliaYohana,Undirected,1
ArieDyanto,Suhardani,Undirected,1
AYunanMaharshi,AbrahamSukarnoPoespo,Undirected,1
RetnoRatihDamayanti,LoubnaDzakiahHarabap,Undirected,1
JohnBowen,Roselinawati,Undirected,1
Suryandi,MsFauzi,Undirected,1
Sudi,KusworoBayuAji,Undirected,2
IwanRS,SriQadariatin,Undirected,1
GunturSuatmaji,Bambang,Undirected,1
