Source,Target,Type,Weight
HareshSharma,ChiaHuiChew,Undirected,1
SimPernYiau,CathleenTung,Undirected,4
AlvinTan,AnitaDorett,Undirected,8
ChristinaTing,MadhuSuri,Undirected,1
BeatriceChia,KohChiengMun,Undirected,1
ChoyKaFai,JedLim,Undirected,1
ChooAiKeow,SereneWan,Undirected,2
VRavindran,GohSuLin,Undirected,1
ThomasLim,CatherineSng,Undirected,1
JeanNg,JeanneTan,Undirected,2
KokHengLeun,ElviraHolmberg,Undirected,1
NadyaHutagalung,MelissaLim,Undirected,1
WangXuanfei,LiJiayi,Undirected,1
ValerieLim,CharlieChayavirabood,Undirected,1
MrLoy,KelvinAng,Undirected,1
SeanTobin,WooHsiaLing,Undirected,1
HareshSharma,AnitaDorett,Undirected,11
EuniceChan,AmyTang,Undirected,1
ChristinaKohSohGeok,MollyLim,Undirected,1
CassendraLim,WanHui,Undirected,2
AlvinTan,ChristopherChoo,Undirected,1
HareshSharma,LimSiewHua,Undirected,1
???,JasonSerCherChiun,Undirected,11
DawnWesterhout,AmyTan,Undirected,1
LisaChow,LimJueHao,Undirected,1
VincentLim,RydwanAnwar,Undirected,6
ElviraHolmberg,JulianLim,Undirected,1
JuliusFoo,AngHweeChuin,Undirected,1
DawnWesterhout,AudreyWong,Undirected,1
ChongTzeChien,HaslinaIsmail,Undirected,3
SusanPhua,JessieSeng,Undirected,4
ChristinaKohSohGeok,LilyBoonChungFa,Undirected,1
JeanNg,SimXinFeng,Undirected,2
BrianGothongTan,FarahOng,Undirected,2
AlvinTan,KuangFarong,Undirected,11
BeatriceChia,SheikhHaikel,Undirected,1
SimPernYiau,GeneWong,Undirected,1
ChongTzeChien,ChiamHweeChin,Undirected,2
NatalieHennedige,Rainbow,Undirected,1
SheliaTher,WanSoonKin,Undirected,1
CindyChan,AndreaYeo,Undirected,1
FitriahAbdullah,LimWoanWen,Undirected,2
NigelSim,SamuelLeong,Undirected,1
AlvinTan,EdithPodesta,Undirected,1
KohChiengMun,VincentLim,Undirected,2
BradBowyer,BradBowyer,Undirected,1
SurayaRasid,ShaliniNair,Undirected,1
HossanLeong,AugustineWong,Undirected,1
RachelTham,ElizabethTan,Undirected,1
JuneGoh,PaulaNg,Undirected,2
ChongTzeChien,ThomasLim,Undirected,2
KokHengLeun,LaiSweeLeng,Undirected,1
FaralizaBinteFarouk,NazreeBinJuma'at,Undirected,1
DavidLim,IreneOng,Undirected,1
SeanTobin,ZacharyMosalle,Undirected,1
JeanNg,HsiehNizhen,Undirected,3
JulietChia,RamonaSidek,Undirected,1
HareshSharma,ColinSeah,Undirected,9
AlvinTan,YapJunmin,Undirected,2
BertoltBrecht,SereneChen,Undirected,1
HareshSharma,VinitaRamani,Undirected,3
AndreaYeo,AbdulLatiff,Undirected,1
LimYuhui,MelissaTan,Undirected,1
KheeShiHui,ChanZiSheng,Undirected,1
GeneLim,YeoTingKeat,Undirected,2
HareshSharma,JeanNg,Undirected,31
FelixChan,AngelaPng,Undirected,1
KuoJingHong,GwenSin,Undirected,1
SusanSiew,AlvinTan,Undirected,4
JumaliBinKassmadi,YewThianHock,Undirected,1
OngChewSiah,LuoRenhao,Undirected,1
PatriciaCheng,KohJauChern,Undirected,1
JuneChan,RachelTam,Undirected,1
YeoTingKeat,JasmineGoh,Undirected,1
CelineTan,FlorenceYip,Undirected,1
