Source,Target,Type,Weight
DoreenTang,DeniseSantaMariaChin,Undirected,1
AmirulSafuanbinKamaludin,ChoongWeiLi,Undirected,1
LengPohGee,Mohd.Hazri,Undirected,1
ChristopherLing,GowryPaary,Undirected,1
Dalila,Kim,Undirected,1
AdelineOng,ShirinJauhari,Undirected,2
IntanSyaffinazbintiSahharim,WongChinWei,Undirected,1
ArisKadir,PatChan,Undirected,1
MohdFairuzbinMohamedAriff(Boy),NorAishahOmar,Undirected,1
LeeMinLi,AlexBroun,Undirected,1
KelvinWong,GeraldinePhillips,Undirected,1
ChewSieTheng,ShunClayton,Undirected,1
U-EnNg,DatoJohariSalleh,Undirected,1
NalinaSamynathan,Sadyabama,Undirected,2
TonyEusoff,ChoyLeRoy,Undirected,1
GlamoriqueArshad,LeeMinLi,Undirected,1
GadlyLim,ChackoVadakethAlfredLoh,Undirected,1
RashidSalleh,MichaelChen,Undirected,1
HotBuns,RachelLai,Undirected,1
WanNurulAmeerabt.W.Mazlan,AngelLee,Undirected,1
ShobanaSeelah,DaphneQuah,Undirected,1
JackLua,AzrulAnwar,Undirected,1
KevinLarken,BellaRahim,Undirected,3
LauWaiKeat,AkmarZaki,Undirected,1
KimmyKiew,JamesWu,Undirected,1
AlanZack,MarkBeaudeSilva,Undirected,1
TeoMayJean,HarshiniSukumaran,Undirected,1
AnushkaDevaser,Az'farrBaginda,Undirected,1
DhineshPradhan,ChristianNealCapes,Undirected,2
TishaZarinaZainal,Kerry-AnnKhoo,Undirected,2
JanetLee,NellNg,Undirected,1
AriRatos,JoeHasham,Undirected,6
SoefiraJaafar,AdelineOng,Undirected,4
MukhshirinbtMohdJauhari,DaphneQuah,Undirected,1
MelissaWong,LaveeniaSivalingam,Undirected,1
SafiaHanifah,JessicaLoo,Undirected,2
AlizakriAlias,SusheelaB.,Undirected,1
PaulLoosley,BadrolShahManan,Undirected,1
ValerieLow,Nicole-AnnThomas,Undirected,1
TengKy-Gan,IsmadianIsmail,Undirected,1
GlamoriqueArshad,AshraffZain,Undirected,1
MuhammadMuhaiminbinZulkarnain,JillianToyad,Undirected,1
Aizaa,CallistaChuah,Undirected,1
AbdulQaharAqilah,IndraIrwanMohdSari,Undirected,2
Monti,PangasaasaniiG,Undirected,1
FasyaliFadzlybinSaipulBahri,Az'farrBaginda,Undirected,1
HanaMazlan,MienLor,Undirected,1
JohannLim,OoiYitBoon,Undirected,1
AxelLee,MayaTanAbdullah,Undirected,1
AbdulQaharAqilah,GowryPaary,Undirected,1
Dalila,NabilAbdullah,Undirected,2
ArthurChiaTek,IedilPutraAlaudin,Undirected,1
WanNurulAmeerabt.W.Mazlan,GenevieneWong,Undirected,1
GenevieneWong,LauYewHann,Undirected,2
SharonLam,JoylynnTeh,Undirected,2
LawrenceJamesSelvaraj,Ruran,Undirected,1
Nabihan,RonnyShim,Undirected,1
CarolWu,AimannFaiz,Undirected,1
DavidLim,GayathriPaary,Undirected,1
Shern,Adiwijaya,Undirected,1
KevinLarken,IvanGan,Undirected,3
AbdulQaharAqilah,NoraLim,Undirected,1
SheelaRaghavan,AndrewSia,Undirected,1
NabihanYaacob,JonathanOh,Undirected,1
AshraffZain,SharmaineOthman,Undirected,1
JoeZainul,JessicaYen,Undirected,1
DoralisaLee,LiesiHo,Undirected,1
HoSoonYoon,KevinTheseira,Undirected,1
SeasonChee,GowryPaary,Undirected,1
AaronNair,AmirIzwan,Undirected,1
AnwarHadi,Mish'aalSyedNasar,Undirected,1
KhairulNizamb.Nazri,CheeSu-Yen,Undirected,1
ShangariSubramaniam,AzrulAnwar,Undirected,1
SeshadriKalimuthu,Adiwijaya,Undirected,1
AlfredLoh,SharmaineOthman,Undirected,1
LimMiawFen,AriaLee,Undirected,1
SharmaineOthman,SheelaRaghavan,Undirected,1
TracyWong,MoDee,Undirected,1
IndiNadarajah,UdminderKaur,Undirected,1
KimmyKiew,FairuzTauhid,Undirected,1
ShafieMilai,MohdKefleyBinHamzah(Ude),Undirected,1
TianaXavier,MegatSharizal,Undirected,1
HoSoonYoon,Norbaizurabte.AbdulGham,Undirected,1
Farizabt.ZainulAriffin,SyaukatAliHamdanibinHamidi,Undirected,1
TanSuLin,CheangZu-Er,Undirected,1
Amerul,ZahirilAdzim,Undirected,1
Rosdayana,LiXinQiao,Undirected,1
MarcusLee,StevenHopley,Undirected,1
AlexTsok,OngLinKern,Undirected,2
Az'farrBaginda,EsnaniElias,Undirected,1
HelenaFoo,DavidChin,Undirected,1
ArisKadir,Glamorique,Undirected,1
FasyaliFadzlybinSaipulBahri,Tuna,Undirected,1
MinLi,Az'farrBaginda,Undirected,1
SitiSarahbintiRosli,ShunClayton,Undirected,1
BadrishIsdiabinBahadur,MichelleCheong,Undirected,1
IvanAtienza,DylanChan,Undirected,1
RobinLeeMingShen,JonathanOh,Undirected,2
NicoleFuchs,TroyLowJuin-Yang,Undirected,1
SharonLam,Az'farrBaginda,Undirected,3
KevinLarken,WilliamYap,Undirected,3
LiyanaYusof,KeeThuanChye,Undirected,1
TabithaLam,JeffLim,Undirected,1
CharieneWong,Ruran,Undirected,1
AaronChew,JonathanOh,Undirected,2
ClaudiaLow,Adiwijaya,Undirected,2
KhairulNizamb.Nazri,CarolWu,Undirected,1
JoeHasham,OngLinKern,Undirected,3
RashidSalleh,KennieDowle,Undirected,1
Glamorique,NicholasAng,Undirected,1
CharisDingSueFei,NandangAbdulRahman,Undirected,1
HamzahTahir,InesIrdayanty,Undirected,1
ShirinJauhari,EsnaniElias,Undirected,1
Nicole-AnnThomas,JeffLim,Undirected,1
ShamaineOthman,MienLor,Undirected,1
Tuna,RachelLai,Undirected,1
MohdHanifbinSidik(Dara),MohdFauzulybinHamdanTahir(D'Boy),Undirected,1
NaimSyahrazad,LaveeniaSivalingam,Undirected,1
AniJulianabt.Ibrahim,MarvinWong,Undirected,1
TishaZarinaZainal,Rosdayana,Undirected,1
HoSoonYoon,VincentLee,Undirected,1
YugeethaRamasamy,AliciaTalneeDaniel,Undirected,1
TengKy-Gan,JessicaHo,Undirected,1
RedzaMinhat,InesIrdayanty,Undirected,1
IvanGan,MayaTanAbdullah,Undirected,1
TillasyiniTharmalingamLimHsuehChinLeo,CheangZu-Er,Undirected,1
RoselinaKhirJohari,InesIrdayanty,Undirected,1
IvanAtienza,OoiGeokLing,Undirected,1
ArthurChia,VickyLee,Undirected,1
JimmyCh'ng,Thong,Undirected,1
Shern,BanunAtina,Undirected,1
ChongEvie,RaphaelCouzet,Undirected,1
AnasFirdausbinMd.Sharif,Farizabt.ZainulAriffin,Undirected,1
HerneHelan,Shalya,Undirected,1
