Source,Target,Type,Weight
RodyVera,PraditPrasartthong,Undirected,6
AlvinTan,JeffChuaYeowHwee,Undirected,1
CarolineChua,FongWeiLin,Undirected,2
ColinCheong,KuaWuiSing,Undirected,1
JohnAng,IvySingh-Lim,Undirected,1
PeterSau,MichelleOh,Undirected,1
LinaYu,YusriSapari,Undirected,1
KuoJingHong,AdelineChan,Undirected,1
RohaniRezak,VasanthaMalarThevaraja,Undirected,1
NeoSweeLin,Ed-LinddiOng,Undirected,1
ChenJiZhou,NatalinaPereira,Undirected,1
DaisyYeoLaySee,MadhuSuri,Undirected,1
LuoRenhao,SabrinaKadir,Undirected,1
PaulWang,CarolineChua,Undirected,1
ThomasLim,DiasyYeo,Undirected,1
ShannonCollum,TomMcGarrigle,Undirected,1
NoraSamosir,GraciaYap,Undirected,2
KarenTan,JeanZhuangHuishi,Undirected,1
DiasyYeo,AlvinTan,Undirected,1
CarolineChua,Joyce,Undirected,2
JuneGoh,ChristinaChua,Undirected,1
PhoonYewTien,AnthonyTan,Undirected,1
SusanSiew,PaulaNg,Undirected,4
SerenaHo,StaceyChoe,Undirected,1
DavidParkCheeWai,KokSiewKhin,Undirected,1
MolizahMohdMohter,HuangXiangbin,Undirected,1
TangWylie,JamieHarrison,Undirected,1
SitiKhalijah,NureenRaidah,Undirected,1
GohLayKuan,SabrinaKadir,Undirected,1
PollyLow,ThomasLim,Undirected,1
MolizahBinteMohter,NureenRaidahBinteMohamedSarib,Undirected,1
JayEspaño,SheliaTher,Undirected,1
WongCheeWai,ShardaMaxineHarrison,Undirected,1
DorothyPng,JoyceYao,Undirected,1
SheliaTher,CandiceChiew,Undirected,1
AndrewCrothers,CindyYeong,Undirected,1
AdelinaOng,SheenaChan,Undirected,1
HareshSharma,SeanLiow,Undirected,1
LouiseMarieLee,ClaraNg,Undirected,1
NatalieHennedige,HellaChan,Undirected,3
GohLayKuan,LiJiayi,Undirected,1
Kevin,TanLeeHua,Undirected,1
VivenLee,ReeneeWong,Undirected,1
GeneShaRudyn,SuvenChan,Undirected,1
DaisyYeo,ChantelGoh,Undirected,1
TimothyNga,CorrieTan,Undirected,1
HareshSharma,RachelTham,Undirected,1
LimKayTong,NickShen,Undirected,1
TanAhMoi,NancyTay,Undirected,1
NatalieHennedige,SharonTang,Undirected,3
RachelTham,GraciaYap,Undirected,1
DaisyYeoLaySee,ThomasLim,Undirected,1
FlorenceHong,GladysTan,Undirected,2
BernardHuang,IreneTan,Undirected,1
TTDhavamanni,T.TDhavamanni,Undirected,1
BeverlyYuen,AzyyatiBinteAlias,Undirected,2
ChuaChuaEn-Lai,NoraSamosir,Undirected,1
Hoyingfung,GraceLow,Undirected,1
BrianGothong,NgiamSu-Lin,Undirected,1
BaniHayka,ShardaMaxineHarrison,Undirected,1
MicheasChan,YeJunmin,Undirected,1
CharleneRajendran,AzyyatiBinteAlias,Undirected,1
JacquelineYu,WesleyLow,Undirected,1
KaoriSayama,SantosoSuratso,Undirected,2
MichaelTanKokHwee,MollyLim,Undirected,1
AndyPang,FarahOng,Undirected,2
JeanNg,TanXueling,Undirected,2
AlvinTan,ChuangXiu'er,Undirected,1
SerenaHo,LimKayTong,Undirected,1
HareshSharma,SamuelTanJikYing,Undirected,1
JalynHan,LimYuhui,Undirected,1
AdrianTan,SimYanYing,Undirected,1
ChuaChuaEn-Lai,HaslinaIsmail,Undirected,1
JosephineTan,NurhidayahBinteJuhari,Undirected,1
HareshSharma,JasonNg,Undirected,5
AshleyLim,FoongChoonHon,Undirected,1
LooZihan,MadeleineFlynn,Undirected,1
LeeYongWen,ElaineChow,Undirected,3
PhilipTan,CheeMeiRong,Undirected,2
JeffChen,SerenaHo,Undirected,3
AnthonyTan,SteveLim,Undirected,1
LeowKwangHeng,AnnieYim,Undirected,1
KohJauChern,RichardKoh,Undirected,1
ThomasLim,Muhd.IsyaffiBinMohdIsah,Undirected,1
VincentLim,CarolineChua,Undirected,4
CorinneAdrienne,IreneAng,Undirected,1
KuoJingHong,SheliaTher,Undirected,1
JerehLeong,GabrielLim,Undirected,1
BrianGothongTan,NateTjoeng,Undirected,1
MadeleineFlynn,NimrtaKaurSandhu,Undirected,1
LooZihan,IskandarZulkarnainbinMustaffa,Undirected,1
LohKahWei,CharltonWee,Undirected,1
DavidPark,ShardaHarrison,Undirected,1
ChongTzeChien,BabesConde,Undirected,1
NelsonChia,KohJauChern,Undirected,1
CharlesWu,SamanthaAnan,Undirected,1
ShardaMaxineHarrison,GabrielLim,Undirected,1
JosephChian,TinaWah,Undirected,1
JuliusFoo,LilyBoonChungFa,Undirected,1
NoelNg,SoniaKwek,Undirected,1
IrisTan,LilianChan,Undirected,1
PhilipTan,YoShaoAnn,Undirected,1
JuliusFoo,LilianChan,Undirected,1
Mishaal,AzyyatiBinteAlias,Undirected,1
MolizahBteMohdMohter,LimShiWeiJazreel,Undirected,1
SitiKhalijah,MelissaChin,Undirected,1
TanLueNeng,HsuJing,Undirected,1
HossanLeong,MichelleOh,Undirected,1
IsisKoh,RubyPan,Undirected,1
JeanNg,DesignAsylum,Undirected,1
LuoRenhao,RichardKoh,Undirected,1
PaulWang,CharltonWee,Undirected,1
VincentLim,GabrielChan,Undirected,2
KohEnYing,LamMeiMei,Undirected,1
MarilynAng,NatashaMadhavan,Undirected,2
NatalieHennedige,YapTshunMin,Undirected,1
BabesConde,SharonTang,Undirected,1
GohGuatKian,RichardKoh,Undirected,2
JasmineKong,MichaelTanKokHwee,Undirected,2
KohHuiling,RydwanAnwar,Undirected,1
KuoPaoKun,JenniferWee,Undirected,2
BernardHuang,SusanPhua,Undirected,1
KarenTan,GabrielChan,Undirected,1
Swing,NurShahidahBinteIdris,Undirected,1
NureenRaidahBinteMohamedSarib,CelestineWongShuTing,Undirected,1
PeterHong,LinShiyun,Undirected,1
Shalini,V'Ming,Undirected,3
ErikoWada,LinShiyun,Undirected,1
LeahSim,RyannOthnielDamasco,Undirected,1
KarenTan,SusanTordoff,Undirected,1
JeffChen,ElaineKhoo,Undirected,2
WenLin,Tony,Undirected,1
DazzlynKoh,CandiceEdmunds,Undirected,2
CelinaLin,EuniceLim,Undirected,1
JoKukathas,SitiKhalijah,Undirected,1
EricChang,LowGeokHwa,Undirected,1
RitsukoSaito,IrmaRuslan,Undirected,2
JayEspaño,BenWatts,Undirected,1
LimKayTong,WeeSoonHui,Undirected,1
SeowTzeHowe,TayLayHong,Undirected,1
VincentLim,NurKhairiyahBinteRamli,Undirected,1
Kumar,SheliaTher,Undirected,2
JacquelineYu,KohJauChern,Undirected,1
IreneOng,NureenRadiah,Undirected,1
TohLin,NoorEffendyIbrahim,Undirected,1
JohnAng,MarcelaCarpio,Undirected,1
SohSharmin,DelvinLee,Undirected,1
ShaliniNair,SharonTang,Undirected,1
NancyTaySohGek,LooZihan,Undirected,1
ChooAiKeow,RoslindKang,Undirected,1
JeffreyTan,TinaWah,Undirected,1
NamitaMehta,AzyyatiBinteAlias,Undirected,2
GohLayKuan,CharltonWee,Undirected,1
NatalieHennedige,T.TDhavamanni,Undirected,1
AngSaiChoo,PearlWong,Undirected,3
KamaniSuppiah,GloriaNg,Undirected,1
CatherineChoo,MelissaChin,Undirected,1
RachelGoh,KellySeah,Undirected,1
JamesTan,MarioSismondo,Undirected,2
ChristinaKoh,KrisLim,Undirected,1
AminuddinAhmad,ElaineFoo,Undirected,1
HareshSharma,JuraidahRahman,Undirected,4
EugeneTan,BeverlyYuen,Undirected,2
AngSaiChoo,SuzanneSoh,Undirected,3
KokSiewKhin,VasanthaMalarThevaraja,Undirected,1
MichaesChan,LiuYa-Ling,Undirected,1
LilianChan,MadhuSuri,Undirected,1
JalynHan,IsisKoh,Undirected,1
ShirleyYong,ThioLayHoon,Undirected,1
AlvinTan,SiowKimHoyLynetteWinnie,Undirected,2
CatherineSng,StephenKwek,Undirected,1
HareshSharma,OleKhamchanla,Undirected,2
RohaniRezak,ShamimMoledina,Undirected,1
AbigailTan,ClarenceNg,Undirected,1
Kumar,ClarenceNg,Undirected,2
NatalieHennedige,MilkCreative,Undirected,1
HaslinaIsmail,ElaineKhoo,Undirected,1
JudyNgo,TanWanSze,Undirected,1
HossanLeong,ReeneHo,Undirected,2
LimKayTong,SheliaTher,Undirected,1
ThioLayHoon,RydwanAnwar,Undirected,2
JalynHan,AnnieYim,Undirected,1
ElfaSamat,AngelaTay,Undirected,1
VivianneKoh,LaiPeinin,Undirected,1
JuliusFoo,RohaniRezak,Undirected,1
MatthewJesseFam,PiyushMehta,Undirected,1
NancyTaySokGek,PatriciaLee,Undirected,1
ChengNienYuan,RaizaFerozAhmed,Undirected,1
ShirleyYong,SitiRhaudaTehan,Undirected,1
AzyyatiBinteAlias,HarryZhuang,Undirected,1
SusanPhua,SerenaHo,Undirected,2
KuoJingHong,Tony,Undirected,1
LilianChan,PatrinaChan,Undirected,2
u-LinNgiam,ShaliniNair,Undirected,1
ShirleyYong,JuliusFoo,Undirected,1
YeJunmin,SharonTang,Undirected,1
NickShen,WooHsiaLing,Undirected,1
AlvinTan,NoorlinahMohamed,Undirected,1
ChiamHweeChin,Hoyingfung,Undirected,1
KrisLim,SimXinFeng,Undirected,2
LokwKengShin,CharltonWee,Undirected,1
HareshSharma,KaoriSayama,Undirected,2
YangMing,LiewJiayi,Undirected,1
PavithraPrakeshNair,TomMcGarrigle,Undirected,1
IreneLim,PollyLow,Undirected,1
FayeLeong,RoslindKang,Undirected,1
ChongTzeChien,ChiChi,Undirected,2
ChongTzeChien,ChloeNeo,Undirected,1
AdillAlinMosbit,YapChingWi,Undirected,1
TinaWah,ChengNienYuan,Undirected,1
WeeKhim,LynetteCheah,Undirected,1
GladysTan,EugeniaChua,Undirected,1
EmmaYong,GraceLowShuyi,Undirected,1
JacquelineYu,PatrickWong,Undirected,1
DavidPark,ChiaYiWenJane,Undirected,1
KrisLim,SuanYipLing,Undirected,1
ElizabethTan,WinnieChan,Undirected,1
AlvinTan,RajeshKrishnamuti,Undirected,1
TinaWah,RaizaFerozAhmed,Undirected,1
PeterHong,JoannaGoh,Undirected,1
MichaelTanKokHwee,MirableNeoGuiXin,Undirected,1
SaedahSamat-Alkaff,BenjaminHo,Undirected,1
ChihiroHirai,VincentLim,Undirected,2
NancyTaySohGek,MichaelYap,Undirected,1
NelsonChia,WangXuanfei,Undirected,1
FitriahAbdullah,EngieHo,Undirected,1
DavidLim,KhimSong,Undirected,1
AndrewSeow,SarahTng,Undirected,1
HsiehNizhen,AudreyHoo,Undirected,1
KameelGidwani,AbigailTan,Undirected,1
RodneyOliveiro,TanLeeHua,Undirected,1
MarkRichmond,Tony,Undirected,1
HossanLeong,ElaineCheah,Undirected,1
SerenaHo,CindyYeong,Undirected,2
MarilynAng,DelvinLee,Undirected,2
TonyQuek,SheilaWyatt,Undirected,1
ChristopherFok,TanNgiapHeng,Undirected,1
JoanneGoh,KohShiYu,Undirected,1
JeanNg,ShamimMoledina,Undirected,1
MelissaChin,AngKiaYee,Undirected,1
AngSaiChoo,NancyTaySokGek,Undirected,1
GladysTan,IrisTan,Undirected,1
WilsonKoh,WinnieLim,Undirected,1
PaerinChoa,TTDhavamanni,Undirected,2
IsisKoh,ChanZiSheng,Undirected,1
WinneChan,DavidPark,Undirected,1
ElizabethTan,PatriciaLee,Undirected,1
LauSookFong,NurhidayahMahadi,Undirected,1
StephenKwek,SimYanYing,Undirected,1
TheresaChan,MohdFaredJainal,Undirected,1
NatashaMadhavan,RachelGoh,Undirected,1
NatalieHennedige,PatrickWong,Undirected,13
